episode,timestep,reward
2915,14580,37.344
2917,14590,35.317
2919,14600,36.985
2921,14610,41.115
2923,14620,34.633
2925,14630,34.987
2927,14640,41.068
2929,14650,34.578
2931,14660,40.682
2933,14670,33.801
2935,14680,40.564
2937,14690,38.6
2939,14700,41.008
2941,14710,35.707
2943,14720,38.826
2945,14730,41.655
2947,14740,39.112
2949,14750,37.757
2951,14760,37.248
2953,14770,34.046
2955,14780,36.049
2957,14790,37.608
2959,14800,39.076
2961,14810,41.015
2963,14820,40.451
2965,14830,34.413
2967,14840,37.36
2969,14850,43.17
2971,14860,38.505
2973,14870,41.015
2975,14880,40.668
2977,14890,40.924
2979,14900,38.496
2981,14910,40.904
2983,14920,43.015
2985,14930,35.074
2987,14940,41.487
2989,14950,39.266
2991,14960,40.711
2993,14970,36.134
2995,14980,38.668
2997,14990,39.549
2999,15000,40.127
3001,15010,36.388
3003,15020,36.672
3005,15030,38.312
3007,15040,33.882
3009,15050,34.916
3011,15060,38.304
3013,15070,32.669
3015,15080,38.479
3017,15090,39.796
3019,15100,41.559
3021,15110,33.421
3023,15120,35.903
3025,15130,32.326
3027,15140,39.141
3029,15150,38.76
3031,15160,35.441
3033,15170,31.313
3035,15180,37.527
3037,15190,37.083
3039,15200,39.655
3041,15210,41.292
3043,15220,35.049
3045,15230,35.641
3047,15240,36.233
3049,15250,36.321
3051,15260,37.55
3053,15270,32.614
3055,15280,37.315
3057,15290,35.854
3059,15300,35.125
3061,15310,36.748
3063,15320,36.457
3065,15330,35.493
3067,15340,35.388
3069,15350,38.356
3071,15360,38.892
3073,15370,34.764
3075,15380,38.699
3077,15390,35.751
3079,15400,39.464
3081,15410,37.841
3083,15420,35.031
3085,15430,36.636
3087,15440,34.199
3089,15450,38.492
3091,15460,34.943
3093,15470,35.251
3095,15480,38.611
3097,15490,39.543
3099,15500,39.765
3101,15510,33.736
3103,15520,38.064
3105,15530,35.631
3107,15540,38.583
3109,15550,37.696
3111,15560,38.56
3113,15570,38.726
3115,15580,37.354
3117,15590,36.864
3119,15600,40.423
3121,15610,32.455
3123,15620,34.064
3125,15630,34.081
3127,15640,37.42
3129,15650,30.841
3131,15660,38.286
3133,15670,38.202
3135,15680,35.865
3137,15690,31.216
3139,15700,32.952
3141,15710,35.713
3143,15720,34.857
3145,15730,35.234
3147,15740,30.304
3149,15750,30.321
3151,15760,33.336
3153,15770,34.438
3155,15780,35.475
3157,15790,37.368
3159,15800,36.891
3161,15810,36.687
3163,15820,36.594
3165,15830,40.551
3167,15840,34.927
3169,15850,35.937
3171,15860,36.514
3173,15870,32.859
3175,15880,36.972
3177,15890,32.562
3179,15900,37.111
3181,15910,34.693
3183,15920,38.439
3185,15930,37.004
3187,15940,35.901
3189,15950,35.332
3191,15960,32.559
3193,15970,35.874
3195,15980,32.525
3197,15990,36.392
3199,16000,32.7
3201,16010,33.621
3203,16020,36.319
3205,16030,32.327
3207,16040,36.991
3209,16050,34.904
3211,16060,31.877
3213,16070,37.258
3215,16080,32.561
3217,16090,32.987
3219,16100,34.453
3221,16110,35.012
3223,16120,30.439
3225,16130,37.298
3227,16140,34.204
3229,16150,35.131
3231,16160,35.138
3233,16170,30.666
3235,16180,35.219
3237,16190,33.028
3239,16200,42.52
3241,16210,35.731
3243,16220,34.561
3245,16230,34.978
3247,16240,33.58
3249,16250,35.417
3251,16260,34.73
3253,16270,34.68
3255,16280,35.967
3257,16290,36.022
3259,16300,36.117
3261,16310,31.956
3263,16320,36.9
3265,16330,39.468
3267,16340,35.216
3269,16350,29.349
3271,16360,33.679
3273,16370,36.398
3275,16380,30.947
3277,16390,32.592
3279,16400,37.606
3281,16410,36.395
3283,16420,37.256
3285,16430,36.753
3287,16440,38.62
3289,16450,34.293
3291,16460,38.691
3293,16470,33.058
3295,16480,34.423
3297,16490,33.475
3299,16500,33.697
3301,16510,34.66
3303,16520,33.027
3305,16530,37.711
3307,16540,32.545
3309,16550,31.819
3311,16560,31.067
3313,16570,34.349
3315,16580,40.693
3317,16590,35.255
3319,16600,32.481
3321,16610,38.916
3323,16620,32.623
3325,16630,36.966
3327,16640,31.233
3329,16650,30.475
3331,16660,33.887
3333,16670,33.951
3335,16680,34.01
3337,16690,32.522
3339,16700,34.31
3341,16710,34.057
3343,16720,37.533
3345,16730,32.472
3347,16740,34.734
3349,16750,36.626
3351,16760,30.615
3353,16770,38.015
3355,16780,33.741
3357,16790,32.613
3359,16800,35.624
3361,16810,36.11
3363,16820,33.333
3365,16830,30.8
3367,16840,39.013
3369,16850,36.046
3371,16860,34.982
3373,16870,36.239
3375,16880,38.263
3377,16890,32.359
3379,16900,35.093
3381,16910,31.191
3383,16920,36.702
3385,16930,35.771
3387,16940,28.915
3389,16950,34.799
3391,16960,32.036
3393,16970,33.337
3395,16980,33.702
3397,16990,33.32
3399,17000,37.165
3401,17010,34.039
3403,17020,33.181
3405,17030,42.013
3407,17040,32.781
3409,17050,36.872
3411,17060,36.871
3413,17070,36.555
3415,17080,35.941
3417,17090,38.0
3419,17100,37.155
3421,17110,35.685
3423,17120,34.173
3425,17130,31.329
3427,17140,32.726
3429,17150,33.748
3431,17160,28.445
3433,17170,33.207
3435,17180,37.169
3437,17190,36.686
3439,17200,31.904
3441,17210,33.24
3443,17220,39.588
3445,17230,35.611
3447,17240,35.617
3449,17250,31.691
3451,17260,37.689
3453,17270,35.005
3455,17280,32.211
3457,17290,29.052
3459,17300,37.139
3461,17310,37.669
3463,17320,36.647
3465,17330,36.46
3467,17340,33.021
3469,17350,32.753
3471,17360,39.356
3473,17370,39.366
3475,17380,36.793
3477,17390,29.999
3479,17400,38.125
3481,17410,33.44
3483,17420,30.458
3485,17430,34.895
3487,17440,34.271
3489,17450,38.465
3491,17460,33.637
3493,17470,30.876
3495,17480,32.831
3497,17490,35.547
3499,17500,43.318
3501,17510,40.24
3503,17520,34.304
3505,17530,35.331
3507,17540,31.701
3509,17550,38.672
3511,17560,36.686
3513,17570,31.617
3515,17580,38.843
3517,17590,39.957
3519,17600,35.359
3521,17610,35.902
3523,17620,34.85
3525,17630,38.349
3527,17640,41.047
3529,17650,34.046
3531,17660,38.963
3533,17670,41.02
3535,17680,34.89
3537,17690,34.587
3539,17700,37.258
3541,17710,36.297
3543,17720,35.426
3545,17730,34.386
3547,17740,38.341
3549,17750,36.833
3551,17760,40.957
3553,17770,32.439
3555,17780,34.864
3557,17790,38.168
3559,17800,38.099
3561,17810,40.121
3563,17820,41.529
3565,17830,40.394
3567,17840,40.027
3569,17850,47.485
3571,17860,40.59
3573,17870,40.993
3575,17880,41.514
3577,17890,36.821
3579,17900,40.064
3581,17910,36.493
3583,17920,40.499
3585,17930,38.377
3587,17940,44.683
3589,17950,37.721
3591,17960,34.351
3593,17970,42.197
3595,17980,38.118
3597,17990,37.89
3599,18000,37.619
3601,18010,39.063
3603,18020,38.392
3605,18030,35.889
3607,18040,43.861
3609,18050,40.875
3611,18060,37.924
3613,18070,39.618
3615,18080,37.651
3617,18090,41.426
3619,18100,38.19
3621,18110,39.785
3623,18120,42.994
3625,18130,41.971
3627,18140,37.668
3629,18150,37.064
3631,18160,38.413
3633,18170,33.966
3635,18180,39.218
3637,18190,37.0
3639,18200,40.542
3641,18210,35.926
3643,18220,33.636
3645,18230,35.488
3647,18240,39.465
3649,18250,37.82
3651,18260,38.047
3653,18270,38.194
3655,18280,40.685
3657,18290,38.656
3659,18300,41.13
3661,18310,40.06
3663,18320,39.69
3665,18330,42.294
3667,18340,40.523
3669,18350,38.299
3671,18360,38.752
3673,18370,38.166
3675,18380,35.016
3677,18390,37.91
3679,18400,34.882
3681,18410,35.796
3683,18420,37.327
3685,18430,37.838
3687,18440,38.857
3689,18450,41.366
3691,18460,34.029
3693,18470,38.382
3695,18480,36.275
3697,18490,35.933
3699,18500,36.547
3701,18510,35.58
3703,18520,34.758
3705,18530,41.786
3707,18540,38.842
3709,18550,34.727
3711,18560,37.326
3713,18570,32.879
3715,18580,38.664
3717,18590,33.988
3719,18600,33.632
3721,18610,33.626
3723,18620,33.234
3725,18630,33.776
3727,18640,33.442
3729,18650,36.84
3731,18660,31.867
3733,18670,37.215
3735,18680,34.944
3737,18690,35.162
3739,18700,36.948
3741,18710,37.051
3743,18720,38.475
3745,18730,35.816
3747,18740,36.401
3749,18750,41.11
3751,18760,37.007
3753,18770,30.908
3755,18780,37.397
3757,18790,36.271
3759,18800,36.222
3761,18810,37.933
3763,18820,38.84
3765,18830,33.746
3767,18840,32.584
3769,18850,34.092
3771,18860,40.596
3773,18870,35.561
3775,18880,36.138
3777,18890,33.308
3779,18900,40.62
3781,18910,35.819
3783,18920,34.07
3785,18930,41.466
3787,18940,33.73
3789,18950,36.741
3791,18960,33.666
3793,18970,36.979
3795,18980,38.707
3797,18990,36.425
3799,19000,32.974
3801,19010,37.932
3803,19020,34.369
3805,19030,36.504
3807,19040,43.245
3809,19050,38.736
3811,19060,41.289
3813,19070,34.989
3815,19080,33.767
3817,19090,37.761
3819,19100,39.945
3821,19110,36.053
3823,19120,37.074
3825,19130,39.146
3827,19140,37.823
3829,19150,40.956
3831,19160,35.904
3833,19170,38.302
3835,19180,37.522
3837,19190,39.573
3839,19200,39.072
3841,19210,37.397
3843,19220,34.911
3845,19230,35.198
3847,19240,41.713
3849,19250,38.948
3851,19260,35.693
3853,19270,36.643
3855,19280,39.41
3857,19290,34.639
3859,19300,40.705
3861,19310,35.605
3863,19320,38.174
3865,19330,36.004
3867,19340,39.434
3869,19350,40.831
3871,19360,38.697
3873,19370,39.545
3875,19380,36.973
3877,19390,37.836
3879,19400,35.723
3881,19410,34.74
3883,19420,37.457
3885,19430,38.179
3887,19440,35.797
3889,19450,39.716
3891,19460,41.528
3893,19470,39.789
3895,19480,37.129
3897,19490,37.397
3899,19500,39.427
3901,19510,38.845
3903,19520,43.451
3905,19530,35.501
3907,19540,35.398
3909,19550,36.88
3911,19560,34.751
3913,19570,40.547
3915,19580,35.577
3917,19590,33.298
3919,19600,39.293
3921,19610,38.575
3923,19620,39.525
3925,19630,38.398
3927,19640,36.833
3929,19650,33.781
3931,19660,36.07
3933,19670,35.478
3935,19680,41.289
3937,19690,38.465
3939,19700,35.742
3941,19710,37.668
3943,19720,40.055
3945,19730,39.103
3947,19740,39.712
3949,19750,33.714
3951,19760,37.969
3953,19770,35.603
3955,19780,35.388
3957,19790,34.971
3959,19800,33.754
3961,19810,37.195
3963,19820,39.275
3965,19830,39.677
3967,19840,37.868
3969,19850,40.757
3971,19860,39.219
3973,19870,35.547
3975,19880,37.349
3977,19890,37.676
3979,19900,39.88
3981,19910,38.706
3983,19920,38.274
3985,19930,41.446
3987,19940,42.992
3989,19950,35.779
3991,19960,36.634
3993,19970,38.419
3995,19980,40.331
3997,19990,37.417
3999,20000,39.331
4001,20010,36.409
4003,20020,39.796
4005,20030,39.095
4007,20040,34.341
4009,20050,33.17
4011,20060,40.987
4013,20070,38.273
4015,20080,36.616
4017,20090,39.362
4019,20100,44.306
4021,20110,41.624
4023,20120,37.812
4025,20130,41.06
4027,20140,42.651
4029,20150,35.508
4031,20160,36.191
4033,20170,40.193
4035,20180,39.803
4037,20190,39.794
4039,20200,38.078
4041,20210,35.754
4043,20220,36.759
4045,20230,34.393
4047,20240,41.115
4049,20250,35.386
4051,20260,33.062
4053,20270,37.21
4055,20280,36.708
4057,20290,36.805
4059,20300,34.337
4061,20310,37.278
4063,20320,35.799
4065,20330,38.434
4067,20340,36.023
4069,20350,35.974
4071,20360,34.727
4073,20370,37.432
4075,20380,32.971
4077,20390,35.842
4079,20400,32.507
4081,20410,36.279
4083,20420,32.229
4085,20430,36.513
4087,20440,41.294
4089,20450,37.975
4091,20460,38.049
4093,20470,39.456
4095,20480,38.72
4097,20490,38.404
4099,20500,38.339
4101,20510,32.649
4103,20520,40.166
4105,20530,37.364
4107,20540,35.815
4109,20550,36.725
4111,20560,36.843
4113,20570,40.622
4115,20580,38.847
4117,20590,38.762
4119,20600,34.091
4121,20610,39.902
4123,20620,34.915
4125,20630,37.145
4127,20640,36.111
4129,20650,37.48
4131,20660,33.293
4133,20670,36.012
4135,20680,41.084
4137,20690,34.321
4139,20700,32.775
4141,20710,34.321
4143,20720,40.04
4145,20730,36.407
4147,20740,35.719
4149,20750,37.634
4151,20760,39.824
4153,20770,38.936
4155,20780,33.112
4157,20790,38.594
4159,20800,36.741
4161,20810,35.827
4163,20820,39.522
4165,20830,39.01
4167,20840,41.814
4169,20850,38.22
4171,20860,38.807
4173,20870,40.765
4175,20880,39.595
4177,20890,40.598
4179,20900,37.808
4181,20910,41.735
4183,20920,42.24
4185,20930,41.782
4187,20940,40.584
4189,20950,40.974
4191,20960,37.551
4193,20970,39.976
4195,20980,37.786
4197,20990,39.952
4199,21000,41.889
4201,21010,41.221
4203,21020,41.432
4205,21030,40.72
4207,21040,36.92
4209,21050,39.265
4211,21060,37.628
4213,21070,42.14
4215,21080,38.193
4217,21090,39.885
4219,21100,40.195
4221,21110,40.176
4223,21120,40.704
4225,21130,38.495
4227,21140,36.41
4229,21150,42.21
4231,21160,41.483
4233,21170,40.49
4235,21180,42.493
4237,21190,40.573
4239,21200,37.417
4241,21210,37.311
4243,21220,35.647
4245,21230,39.083
4247,21240,41.158
4249,21250,41.055
4251,21260,42.409
4253,21270,40.782
4255,21280,41.674
4257,21290,43.308
4259,21300,43.991
4261,21310,41.45
4263,21320,41.455
4265,21330,41.875
4267,21340,41.811
4269,21350,42.091
4271,21360,40.888
4273,21370,43.109
4275,21380,41.381
4277,21390,43.658
4279,21400,38.339
4281,21410,36.83
4283,21420,40.158
4285,21430,43.079
4287,21440,39.416
4289,21450,43.857
4291,21460,41.603
4293,21470,41.004
4295,21480,42.325
4297,21490,40.264
4299,21500,39.433
4301,21510,36.781
4303,21520,38.879
4305,21530,40.019
4307,21540,38.947
4309,21550,38.126
4311,21560,42.809
4313,21570,38.59
4315,21580,39.19
4317,21590,39.638
4319,21600,37.857
4321,21610,40.05
4323,21620,38.386
4325,21630,38.089
4327,21640,37.895
4329,21650,41.609
4331,21660,37.328
4333,21670,45.164
4335,21680,34.549
4337,21690,39.417
4339,21700,39.461
4341,21710,38.268
4343,21720,38.249
4345,21730,39.449
4347,21740,39.95
4349,21750,38.433
4351,21760,39.16
4353,21770,38.695
4355,21780,39.919
4357,21790,41.575
4359,21800,41.202
4361,21810,43.236
4363,21820,39.901
4365,21830,42.244
4367,21840,38.034
4369,21850,40.762
4371,21860,39.929
4373,21870,42.724
4375,21880,39.658
4377,21890,42.509
4379,21900,36.871
4381,21910,38.15
4383,21920,40.052
4385,21930,37.745
4387,21940,40.147
4389,21950,36.002
4391,21960,41.528
4393,21970,36.68
4395,21980,34.611
4397,21990,40.843
4399,22000,39.753
4401,22010,38.285
4403,22020,41.372
4405,22030,38.832
4407,22040,38.309
4409,22050,42.342
4411,22060,37.117
4413,22070,42.506
4415,22080,37.405
4417,22090,38.357
4419,22100,38.603
4421,22110,32.661
4423,22120,40.212
4425,22130,38.545
4427,22140,37.628
4429,22150,39.354
4431,22160,35.237
4433,22170,36.285
4435,22180,33.075
4437,22190,38.991
4439,22200,39.046
4441,22210,35.639
4443,22220,36.526
4445,22230,40.05
4447,22240,36.804
4449,22250,37.19
4451,22260,36.967
4453,22270,40.808
4455,22280,37.954
4457,22290,39.342
4459,22300,37.249
4461,22310,38.539
4463,22320,35.692
4465,22330,37.228
4467,22340,33.93
4469,22350,37.951
4471,22360,36.368
4473,22370,37.971
4475,22380,36.343
4477,22390,39.993
4479,22400,35.624
4481,22410,38.328
4483,22420,40.413
4485,22430,36.7
4487,22440,34.864
4489,22450,40.985
4491,22460,39.244
4493,22470,38.764
4495,22480,38.864
4497,22490,40.44
4499,22500,39.337
4501,22510,38.847
4503,22520,42.809
4505,22530,39.289
4507,22540,40.672
4509,22550,38.128
4511,22560,38.727
4513,22570,38.128
4515,22580,39.471
4517,22590,41.239
4519,22600,40.567
4521,22610,40.463
4523,22620,43.811
4525,22630,38.434
4527,22640,42.758
4529,22650,41.883
4531,22660,40.533
4533,22670,43.842
4535,22680,43.447
4537,22690,42.078
4539,22700,38.688
4541,22710,44.107
4543,22720,39.231
4545,22730,43.843
4547,22740,42.876
4549,22750,38.194
4551,22760,40.757
4553,22770,44.03
4555,22780,44.23
4557,22790,42.534
4559,22800,42.472
4561,22810,38.442
4563,22820,42.919
4565,22830,42.355
4567,22840,41.567
4569,22850,41.095
4571,22860,42.919
4573,22870,40.187
4575,22880,38.807
4577,22890,43.872
4579,22900,44.264
4581,22910,41.906
4583,22920,44.617
4585,22930,42.147
4587,22940,42.393
4589,22950,41.894
4591,22960,42.326
4593,22970,45.718
4595,22980,42.806
4597,22990,42.02
4599,23000,42.014
4601,23010,39.305
4603,23020,44.101
4605,23030,43.965
4607,23040,43.768
4609,23050,42.392
4611,23060,42.052
4613,23070,41.853
4615,23080,43.914
4617,23090,41.275
4619,23100,43.209
4621,23110,38.214
4623,23120,42.419
4625,23130,43.193
4627,23140,43.073
4629,23150,41.551
4631,23160,40.136
4633,23170,42.05
4635,23180,43.59
4637,23190,45.891
4639,23200,41.708
4641,23210,43.925
4643,23220,42.365
4645,23230,40.106
4647,23240,45.502
4649,23250,45.733
4651,23260,42.814
4653,23270,43.539
4655,23280,45.474
4657,23290,42.801
4659,23300,42.571
4661,23310,45.489
4663,23320,44.975
4665,23330,44.072
4667,23340,42.768
4669,23350,43.829
4671,23360,42.809
4673,23370,43.825
4675,23380,42.453
4677,23390,43.421
4679,23400,40.69
4681,23410,41.406
4683,23420,44.429
4685,23430,43.863
4687,23440,44.988
4689,23450,44.539
4691,23460,44.441
4693,23470,42.565
4695,23480,43.797
4697,23490,41.399
4699,23500,42.282
4701,23510,39.228
4703,23520,42.62
4705,23530,42.796
4707,23540,44.423
4709,23550,45.15
4711,23560,43.554
4713,23570,43.426
4715,23580,43.549
4717,23590,40.449
4719,23600,41.758
4721,23610,37.918
4723,23620,41.946
4725,23630,38.429
4727,23640,36.338
4729,23650,40.855
4731,23660,41.398
4733,23670,39.97
4735,23680,39.018
4737,23690,38.675
4739,23700,38.293
4741,23710,39.116
4743,23720,42.125
4745,23730,38.047
4747,23740,39.331
4749,23750,40.572
4751,23760,40.413
4753,23770,39.724
4755,23780,42.073
4757,23790,42.578
4759,23800,40.689
4761,23810,39.182
4763,23820,41.551
4765,23830,39.414
4767,23840,41.223
4769,23850,40.259
4771,23860,43.279
4773,23870,42.024
4775,23880,42.07
4777,23890,43.685
4779,23900,38.717
4781,23910,39.777
4783,23920,43.158
4785,23930,41.811
4787,23940,41.838
4789,23950,40.176
4791,23960,41.182
4793,23970,40.532
4795,23980,42.363
4797,23990,40.73
4799,24000,40.085
4801,24010,36.469
4803,24020,41.532
4805,24030,42.052
4807,24040,41.721
4809,24050,40.697
4811,24060,40.061
4813,24070,42.36
4815,24080,41.312
4817,24090,40.321
4819,24100,43.298
4821,24110,42.192
4823,24120,40.77
4825,24130,41.642
4827,24140,39.524
4829,24150,42.343
4831,24160,43.115
4833,24170,42.952
4835,24180,40.158
4837,24190,43.123
4839,24200,41.973
4841,24210,42.232
4843,24220,41.58
4845,24230,43.522
4847,24240,44.478
4849,24250,39.54
4851,24260,41.571
4853,24270,39.362
4855,24280,39.669
4857,24290,42.739
4859,24300,43.369
4861,24310,43.579
4863,24320,39.039
4865,24330,38.492
4867,24340,39.75
4869,24350,37.289
4871,24360,40.089
4873,24370,37.583
4875,24380,41.31
4877,24390,38.572
4879,24400,36.877
4881,24410,39.617
4883,24420,43.356
4885,24430,38.807
4887,24440,36.073
4889,24450,38.713
4891,24460,35.107
4893,24470,41.792
4895,24480,38.278
4897,24490,41.685
4899,24500,40.781
4901,24510,41.694
4903,24520,38.569
4905,24530,43.379
4907,24540,41.916
4909,24550,40.264
4911,24560,38.996
4913,24570,39.804
4915,24580,41.656
4917,24590,37.42
4919,24600,40.295
4921,24610,41.102
4923,24620,37.548
4925,24630,36.263
4927,24640,35.476
4929,24650,38.93
4931,24660,37.877
4933,24670,38.726
4935,24680,38.636
4937,24690,35.444
4939,24700,38.093
4941,24710,37.729
4943,24720,38.944
4945,24730,38.099
4947,24740,35.163
4949,24750,38.341
4951,24760,39.76
4953,24770,39.118
4955,24780,38.399
4957,24790,38.294
4959,24800,37.381
4961,24810,38.721
4963,24820,40.607
4965,24830,36.131
4967,24840,37.495
4969,24850,33.92
4971,24860,36.12
4973,24870,38.227
4975,24880,36.001
4977,24890,37.937
4979,24900,39.175
4981,24910,42.045
4983,24920,40.351
4985,24930,42.281
4987,24940,37.83
4989,24950,36.931
4991,24960,45.163
4993,24970,38.249
4995,24980,38.045
4997,24990,37.815
4999,25000,39.809
5001,25010,40.669
5003,25020,39.143
5005,25030,39.444
5007,25040,40.436
5009,25050,39.227
5011,25060,39.7
5013,25070,39.917
5015,25080,41.432
5017,25090,39.748
5019,25100,39.497
5021,25110,38.752
5023,25120,41.811
5025,25130,39.685
5027,25140,39.527
5029,25150,40.309
5031,25160,41.484
5033,25170,41.316
5035,25180,40.723
5037,25190,38.819
5039,25200,39.472
5041,25210,40.434
5043,25220,42.927
5045,25230,37.876
5047,25240,37.034
5049,25250,38.398
5051,25260,39.312
5053,25270,40.568
5055,25280,39.586
5057,25290,43.49
5059,25300,41.864
5061,25310,40.092
5063,25320,42.793
5065,25330,43.619
5067,25340,39.277
5069,25350,39.13
5071,25360,38.459
5073,25370,44.846
5075,25380,39.686
5077,25390,42.87
5079,25400,38.93
5081,25410,40.193
5083,25420,42.291
5085,25430,36.791
5087,25440,39.001
5089,25450,39.286
5091,25460,41.489
5093,25470,40.024
5095,25480,39.105
5097,25490,41.466
5099,25500,42.311
5101,25510,43.434
5103,25520,45.286
5105,25530,42.219
5107,25540,39.596
5109,25550,37.071
5111,25560,40.342
5113,25570,42.308
5115,25580,38.184
5117,25590,39.443
5119,25600,40.742
5121,25610,35.698
5123,25620,39.952
5125,25630,41.72
5127,25640,37.839
5129,25650,41.99
5131,25660,43.156
5133,25670,41.528
5135,25680,41.42
5137,25690,38.958
5139,25700,40.255
5141,25710,39.212
5143,25720,40.368
5145,25730,43.954
5147,25740,43.756
5149,25750,43.805
5151,25760,36.496
5153,25770,39.382
5155,25780,44.703
5157,25790,43.551
5159,25800,42.112
5161,25810,42.262
5163,25820,45.297
5165,25830,44.273
5167,25840,41.267
5169,25850,43.087
5171,25860,44.569
5173,25870,43.805
5175,25880,44.151
5177,25890,41.166
5179,25900,42.149
5181,25910,43.585
5183,25920,41.965
5185,25930,41.303
5187,25940,45.833
5189,25950,43.08
5191,25960,43.882
5193,25970,43.866
5195,25980,45.502
5197,25990,43.331
5199,26000,43.81
5201,26010,46.22
5203,26020,42.578
5205,26030,43.333
5207,26040,43.246
5209,26050,40.64
5211,26060,43.923
5213,26070,43.896
5215,26080,44.088
5217,26090,41.32
5219,26100,40.483
5221,26110,43.949
5223,26120,43.615
5225,26130,44.707
5227,26140,41.246
5229,26150,41.345
5231,26160,42.838
5233,26170,42.809
5235,26180,42.871
5237,26190,43.725
5239,26200,43.091
5241,26210,41.523
5243,26220,39.558
5245,26230,42.403
5247,26240,42.313
5249,26250,45.472
5251,26260,45.176
5253,26270,45.97
5255,26280,42.419
5257,26290,43.385
5259,26300,47.907
5261,26310,44.093
5263,26320,43.778
5265,26330,41.641
5267,26340,42.846
5269,26350,46.083
5271,26360,43.059
5273,26370,43.506
5275,26380,45.69
5277,26390,39.343
5279,26400,43.976
5281,26410,40.961
5283,26420,42.517
5285,26430,40.225
5287,26440,44.092
5289,26450,41.664
5291,26460,43.649
5293,26470,45.08
5295,26480,44.823
5297,26490,40.712
5299,26500,42.2
5301,26510,43.575
5303,26520,43.871
5305,26530,40.497
5307,26540,43.629
5309,26550,42.713
5311,26560,41.339
5313,26570,41.822
5315,26580,42.605
5317,26590,44.001
5319,26600,41.391
5321,26610,41.854
5323,26620,42.562
5325,26630,43.702
5327,26640,42.111
5329,26650,41.876
5331,26660,41.33
5333,26670,45.449
5335,26680,42.516
5337,26690,44.663
5339,26700,42.083
5341,26710,42.174
5343,26720,43.56
5345,26730,44.828
5347,26740,45.328
5349,26750,43.803
5351,26760,43.783
5353,26770,46.478
5355,26780,43.656
5357,26790,44.463
5359,26800,42.231
5361,26810,44.393
5363,26820,43.019
5365,26830,46.942
5367,26840,45.651
5369,26850,44.965
5371,26860,46.534
5373,26870,43.579
5375,26880,44.061
5377,26890,45.657
5379,26900,46.495
5381,26910,45.416
5383,26920,46.566
5385,26930,45.594
5387,26940,43.765
5389,26950,46.559
5391,26960,43.714
5393,26970,45.523
5395,26980,44.195
5397,26990,44.776
5399,27000,45.001
5401,27010,46.262
5403,27020,47.208
5405,27030,44.498
5407,27040,42.621
5409,27050,47.007
5411,27060,44.204
5413,27070,46.499
5415,27080,46.776
5417,27090,44.506
5419,27100,44.335
5421,27110,47.142
5423,27120,43.466
5425,27130,45.782
5427,27140,43.431
5429,27150,45.455
5431,27160,42.977
5433,27170,46.776
5435,27180,46.864
5437,27190,43.074
5439,27200,44.016
5441,27210,47.339
5443,27220,45.894
5445,27230,44.503
5447,27240,46.52
5449,27250,46.305
5451,27260,41.868
5453,27270,44.916
5455,27280,45.797
5457,27290,44.772
5459,27300,44.293
5461,27310,46.268
5463,27320,45.842
5465,27330,43.413
5467,27340,47.291
5469,27350,45.298
5471,27360,44.804
5473,27370,45.894
5475,27380,45.997
5477,27390,42.606
5479,27400,45.842
5481,27410,46.617
5483,27420,46.776
5485,27430,47.026
5487,27440,43.881
5489,27450,45.704
5491,27460,46.97
5493,27470,43.623
5495,27480,46.349
5497,27490,44.538
5499,27500,47.007
5501,27510,43.64
5503,27520,45.337
5505,27530,46.736
5507,27540,42.15
5509,27550,45.568
5511,27560,46.198
5513,27570,44.757
5515,27580,47.316
5517,27590,46.09
5519,27600,46.327
5521,27610,44.084
5523,27620,43.705
5525,27630,45.422
5527,27640,44.516
5529,27650,45.319
5531,27660,45.889
5533,27670,45.459
5535,27680,46.337
5537,27690,45.582
5539,27700,45.663
5541,27710,46.373
5543,27720,43.037
5545,27730,43.935
5547,27740,43.505
5549,27750,48.69
5551,27760,45.166
5553,27770,45.806
5555,27780,46.236
5557,27790,45.314
5559,27800,43.431
5561,27810,44.687
5563,27820,44.232
5565,27830,44.628
5567,27840,42.262
5569,27850,43.798
5571,27860,42.383
5573,27870,44.891
5575,27880,41.579
5577,27890,46.322
5579,27900,45.751
5581,27910,42.413
5583,27920,44.642
5585,27930,44.415
5587,27940,44.185
5589,27950,45.73
5591,27960,44.89
5593,27970,42.077
5595,27980,43.818
5597,27990,42.484
5599,28000,43.524
5601,28010,43.975
5603,28020,46.565
5605,28030,45.475
5607,28040,42.908
5609,28050,43.305
5611,28060,43.619
5613,28070,45.278
5615,28080,43.623
5617,28090,42.079
5619,28100,43.975
5621,28110,45.171
5623,28120,42.224
5625,28130,43.385
5627,28140,39.208
5629,28150,41.285
5631,28160,43.366
5633,28170,41.771
5635,28180,43.462
5637,28190,43.618
5639,28200,45.786
5641,28210,45.455
5643,28220,40.437
5645,28230,42.371
5647,28240,41.393
5649,28250,44.595
5651,28260,40.274
5653,28270,42.481
5655,28280,40.619
5657,28290,42.876
5659,28300,41.612
5661,28310,44.876
5663,28320,42.398
5665,28330,41.9
5667,28340,41.497
5669,28350,45.251
5671,28360,42.344
5673,28370,40.034
5675,28380,43.263
5677,28390,43.43
5679,28400,40.499
5681,28410,34.823
5683,28420,40.263
5685,28430,42.363
5687,28440,39.911
5689,28450,39.316
5691,28460,38.155
5693,28470,36.838
5695,28480,41.527
5697,28490,43.429
5699,28500,38.338
5701,28510,36.678
5703,28520,38.738
5705,28530,37.619
5707,28540,42.832
5709,28550,39.378
5711,28560,39.904
